A_CpG_ID	TCGA-W5-AA39-01A	TCGA-3X-AAVB-01A	TCGA-W5-AA2I-01A	TCGA-W5-AA38-01A	TCGA-W5-AA2G-01A	TCGA-4G-AAZO-01A	TCGA-W5-AA2X-01A	TCGA-W5-AA2Q-01A	TCGA-ZH-A8Y4-01A	TCGA-ZH-A8Y5-01A	TCGA-W5-AA2U-01A	TCGA-W5-AA34-01A	TCGA-ZH-A8Y1-01A	TCGA-ZU-A8S4-01A	TCGA-W5-AA2H-01A	TCGA-ZD-A8I3-01A	TCGA-W5-AA31-01A	TCGA-WD-A7RX-01A	TCGA-W5-AA2O-01A	TCGA-3X-AAVC-01A	TCGA-ZH-A8Y6-01A	TCGA-3X-AAVE-01A	TCGA-3X-AAVA-01A	TCGA-W5-AA2W-01A	TCGA-W5-AA2R-01A	TCGA-ZH-A8Y8-01A	TCGA-YR-A95A-01A	TCGA-ZH-A8Y2-01A	TCGA-W5-AA2T-01A	TCGA-W5-AA2Z-01A	TCGA-W5-AA30-01A	TCGA-W5-AA36-01A	TCGA-3X-AAV9-01A	TCGA-W6-AA0S-01A	TCGA-4G-AAZT-01A	TCGA-W5-AA33-01A
cg25208892	0.878242178990118	0.943922936538151	0.887137137285178	0.946352912208758	0.925674173668743	0.886592223843267	0.876651706508372	0.877909273766196	0.878381289428033	0.8732712189168	0.934353935818921	0.921553892094096	0.917648357409821	0.890819138767965	0.905443209920157	0.900931012548492	0.933343533910364	0.955681633094977	0.923924770276919	0.89297580187862	0.944803315648558	0.952023181144993	0.883519759940936	0.867552012896139	0.911270279861644	0.901874181823483	0.91676143970564	0.940632129272581	0.878649418772697	0.936947090323648	0.857453416362143	0.965417533341632	0.907752733765016	0.921400245807633	0.921410903414427	0.885912081450673
cg25209294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25217895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25245569	0.942014372888111	0.912638331692893	0.915472899155441	0.928113933266127	0.948535911646903	0.974327324416777	0.887692893920902	0.849213956714449	0.931562821630183	0.954587374377671	0.95724495270431	0.932391723891391	0.89202296152148	0.952662045994287	0.92490868513347	0.870957922902223	0.699207127638393	0.90512379266975	0.967861278933397	0.922217988207897	0.931141440849319	0.885955246897257	0.954968270306194	0.974119503932981	0.926683017969084	0.935030561420907	0.963877073525413	0.780665913472792	0.790833296373885	0.955452668981044	0.876426992340598	0.954860260328107	0.855330437239441	0.937655187957063	0.965356316180361	0.93695865280336
cg25265769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25348323	0.535787963791693	0.376075316322278	0.559917869572129	0.479938047209645	0.77897965104389	0.64241081863385	0.258205769201466	0.731627824170115	0.703262169252354	0.518458606626544	0.547224338341497	0.251312332272855	0.764583148259122	0.624733395700024	0.639696516991239	0.669978093100556	0.699351812905434	0.671679405536349	0.809228448612258	0.525714798359205	0.542028968363213	0.696540713916717	0.583713341498877	0.841543725645437	0.729785838875336	0.529640187462158	0.795247046192768	0.248025181509733	0.169080799631884	0.734263296207854	0.616247937091816	0.499206013077658	0.541661132587288	0.482485236091896	0.657333728740175	0.550192935361813
cg25426892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25456633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25504143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25540004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25543190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25550564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25590811	0.363717705709148	0.748900267708384	0.916077466779914	0.861988913835179	0.590187566424462	0.911825270912629	0.384333905451304	0.627686746144903	0.867846137041501	0.405845498511994	0.688401430981059	0.623169265553151	0.632292830179323	0.886826407456222	0.882676777975055	0.786116143656097	0.423163741253789	0.927401754704327	0.942685862160364	0.778299056462967	0.888416829103294	0.817006041582949	0.928285936598714	0.593181697281743	0.836935382688633	0.75870097787755	0.939185605290618	0.450003528713084	0.284924995129917	0.773170639832345	0.618359210576687	0.917836702701711	0.842739472893165	0.944246503951076	0.766009133338926	0.914906009216088
cg25598062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25605360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25609183	0.830131301210025	0.912953721065984	0.974551336409967	0.964412943918292	0.925062005297831	0.948844896950445	0.939144678986242	0.979480872198427	0.944816833811432	0.972485649184325	0.933100420013971	0.982423361378214	0.97498706837428	0.862401870932257	0.909601037955375	0.962725396875918	0.943690595882347	0.924700714727896	0.946806920788781	0.709359468735533	0.913666505035133	0.935989143983049	0.939411661860449	0.98046294748474	0.925004630393522	0.937474227316609	0.8951561113427	0.846512918570218	0.978598092933596	0.931711961288601	0.888618543526396	0.966670016548045	0.842621402690303	0.970926013896927	0.950028642999449	0.907535792976772
cg25616771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25626264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25631436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25645338	0.860205634724095	0.850705896318371	0.781828696108138	0.820844948484577	0.905142597525479	0.943837335892458	0.923208428564476	0.639631918311048	0.917830757140402	0.953353097029992	0.950038445879785	0.84246116688606	0.849815044828282	0.892512052199355	0.80922967185747	0.748412383136772	0.792813224550334	0.72745774982665	0.932539430278668	0.876951331761626	0.759035116806841	0.811964730770369	0.945812315721379	0.955745849138169	0.796907991678313	0.897144363152455	0.950078662848034	0.875593029695816	0.92856031812169	0.916653070066626	0.751741950558903	0.873979093335378	0.85853868848193	0.748410118789639	0.858299574276286	0.867519686733508
cg25658612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25673945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25728543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25745201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25765819	0.903439206892656	0.863178954681631	0.891128521431659	0.765110705418997	0.881393625406669	0.908693247288077	0.928384745515483	0.880873575215513	0.902878347817797	0.914629710959171	0.895857544682799	0.877418347416486	0.901217457493663	0.889235507502172	0.905962781271476	0.795131145873361	0.884923287772631	0.864043732513449	0.915240698022356	0.40581755735807	0.358189155984067	0.870881576775524	0.92293403545203	0.904461240641503	0.894945758131768	0.868318359373877	0.896539320910316	0.686528041485367	0.902941922201215	0.889308081251772	0.838477494972587	0.889826375442001	0.876217828875101	0.877134312515021	0.91667540205457	0.90192026994434
cg25780806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25824209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25904166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25949955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25962639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26007766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26024202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26070081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26072561	0.824544156426076	0.762247400735431	0.890183299203418	0.921457854109629	0.911782612557514	0.921857116144642	0.854299023930623	0.856860360082756	0.881042040496928	0.879801730378229	0.890134421148587	0.928922195566789	0.860987099747615	0.89416521537744	0.874043188030141	0.805362897368452	0.806030122124266	0.693439320831878	0.92966344904877	0.867511358137607	0.880007007420947	0.863316751072122	0.901463783106869	0.935718689045626	0.856742455804211	0.853079930930473	0.904563594677383	0.906270937348992	0.865926686930282	0.883231368181147	0.83329485502254	0.882973649261895	0.830646143470302	0.828725541728916	0.882093509552691	0.846551979313164
cg26075252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26076236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26089220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26103331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26105731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26106149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26131114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26131927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26133909	NA	0.632116545425792	0.673590961969916	0.214723602851223	0.773685706118613	0.923047964376211	0.650741930290246	0.130843880916256	0.341895597776161	0.133539901646115	0.332276882470686	0.690468769183875	0.208203151740699	0.841834662582794	0.808703702541952	0.379704575923801	0.279295111922223	0.411066054806033	0.869698890541852	0.492958919484526	0.27706016851388	0.596931199903192	0.883372548415178	0.392403473651479	0.530138035186207	0.559256158164159	0.923177037859913	NA	0.316363778491497	0.256274712661629	0.351898994020043	0.678078050844289	0.586355428126687	0.747996266192563	0.731792254281912	0.610357654536601
cg26139168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26141807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26143153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26218805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26243679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26249038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26256420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26283801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26316511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26322995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26341749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26352073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26424817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26429763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26442509	NA	0.497939799980923	0.466184119714927	0.410628061805111	0.610524712404802	0.86564930602329	0.629186247478483	0.299193651900393	0.58908431213252	0.906538220703373	0.90352873666921	0.541137598458527	0.479539560616134	0.812577907681624	0.473698379477279	0.475126921744537	0.448813689941394	0.469005019668147	0.850312833728423	0.554757102965053	0.523476935756185	0.460134811010089	0.814216968334451	0.878539734124943	0.551669094450183	0.679823222464565	0.910627754019762	0.518207755711093	0.898969308846153	0.603602662467487	0.485131325340718	0.721504712303239	0.451730129307291	0.57852929548791	0.7108519897022	0.431479729428656
cg26501230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26523866	0.829186419824045	0.671817612303009	0.752729740331887	0.769408065079212	0.812964949286852	0.914114540237395	0.845959530157763	0.445226807302421	0.886410065856447	0.883285623034802	0.909955831388305	0.882993745144249	0.834993727183708	0.835043287853519	0.807419257305426	0.803413436736172	0.566429608649913	0.611165273177415	0.88324458884902	0.827692973297635	0.506193189241432	0.807165787972056	0.931770797777614	0.953067676654668	0.804760810724897	0.855747734216165	0.91706225180284	0.879011121904399	0.869720584528964	0.853278053357413	0.594966490648718	0.863918217550627	0.70233150436984	0.829764520460368	0.855071582814612	0.882124807614056
cg26542912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26544028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26558363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26564072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26572710	0.901691634877028	0.92051599708986	0.928774514573689	0.849750598142895	0.92149191537729	0.924953592874008	0.935183076439933	NA	0.945501638497365	0.936383876661778	0.956042133393835	0.914824624469696	0.857310474647049	0.919694847285701	0.886927276424938	NA	0.891590063664252	0.901846398177368	0.900688018839379	0.906707182536494	0.931379142844883	0.8861189225373	0.92874944534047	0.936026680793011	0.919084175412922	0.897279202549619	0.918299207060995	0.939550541529008	0.921599671064709	0.918540743376748	0.904407331913065	0.919333705935511	0.86147762302132	0.889933010359283	0.907834379189376	0.903124143890463
cg26585590	0.861570120782593	0.629499624620746	0.658755082776689	0.637478315997495	0.849000167020499	0.906199238523649	0.890226861203588	0.572846605840832	0.862969775423245	0.92150140642085	0.924437102540007	0.703366783726163	0.665417001943382	0.891961289587919	0.64006184793257	0.554706201860854	0.598035866028995	0.500353539606551	0.911221038438841	0.701632405816325	0.721409526970932	0.642291507915398	0.900839638850856	0.911238920961043	0.6612656386028	0.567183936411654	0.923753916082851	0.773662290955075	0.907011566568337	0.790712275062692	0.639110413478531	0.865075446630793	0.651365120927458	0.70137209904856	0.831642933852753	0.631422794631721
cg26592560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26612736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26620682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26663742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26664737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26667585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26675620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26675905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26707887	0.582951753934291	0.58864033638382	0.823398573758234	0.605529223986207	0.706573171284872	0.894388752514771	0.791270377970548	0.78079871775605	0.797517243442687	0.929353372560547	0.906174891817906	0.89937027155638	0.816314963084083	0.73830940191535	0.767216610792436	0.697620857682163	0.728759504014952	0.61816716084061	0.847679784696833	0.647004036367425	0.373991152144875	0.601946010577014	0.92136444960859	0.929513564203905	0.744059857920903	0.852485119332075	0.720517154287002	0.777122406413149	0.717396349805482	0.895999382860328	0.562871908316202	0.853822990436465	0.650354542158584	0.783793065636909	0.780291892412089	0.507317542188976
cg26758386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26763368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26786687	0.869511883846534	0.832688883426323	0.75649284653464	0.823600417806407	0.927036599663332	0.930151205310634	0.922008768467611	0.803264951540928	0.890161041072748	0.950902601986476	0.937520859496501	0.847759564197539	0.84751723916513	0.95161137494627	0.846306085992858	0.755943114034221	0.795177224697191	0.751522324914334	0.92659881849145	0.826947378108259	0.866101186511745	0.808143548403757	0.950662026419846	0.941283678333777	0.808732322166711	0.916565799069241	0.947068759242637	0.922489529565672	0.942212484649413	0.89687237544313	0.849826885068273	0.887620077215522	0.913584023061694	0.907234593428307	0.908396823562181	0.843510456501697
cg26797811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26841157	0.875996952647921	0.641581333786453	0.721074833487193	0.592986753010353	0.863961735420684	0.907230286883275	0.867986661529438	0.763874632410445	0.807609783059109	0.943094294670357	0.92692078121482	0.834467154830071	0.748233827941686	0.693106538410928	0.477886571807236	0.638612134016188	0.747957609831801	0.571184937497865	0.904326714139593	0.598172276684734	0.87985065277879	0.577631434176803	0.917921662253816	0.910327632199474	0.619003326822761	0.718159354216425	0.919388502822438	0.908577472940436	0.911227116700682	0.851743555904979	0.566126800160983	0.845437219864282	0.55525229122865	0.725369266883997	0.805338479803042	0.658101537616615
cg26846076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26870594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26872780	0.733815262422272	0.410383051596914	0.849319520318948	0.722104054582095	0.888901971244907	0.830456473620604	0.179825603844467	0.544502131679896	0.893385273767676	0.885447679744535	0.896418334604756	0.648045892947804	0.362399740585133	0.776473081155063	0.86365419658907	0.674046274519047	0.669208223195647	0.817964870148636	0.908149501106862	0.619258227949411	0.171456988552919	0.792190277538222	0.886877482814271	0.915775316939748	0.707959174316483	0.82218040650832	0.916692879249119	0.758246739592804	0.586848971930323	0.808461111984788	0.648947355973476	0.86754648995459	0.66374583509962	0.817421752017714	0.868857674961768	0.760539435887835
cg26897236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26899591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27026390	0.966719660014742	0.977734281687157	0.97056063479205	0.959671336278745	0.825325162942762	0.971114003648408	0.883477602459381	0.967325263720758	0.97464403283153	0.987920347986652	0.97740588300117	0.966680406196559	0.966679786935321	0.960451867726543	0.971605939582595	0.963325470819869	0.957708990696394	0.96195833496699	0.953352521921182	0.906667010854902	0.974796760318043	0.96908925863939	0.961314503310149	0.980791468377776	0.971887763518465	0.963439293168804	0.97556026756718	0.236305780514135	0.982466488934869	0.977250632756599	0.963875164776086	0.511545213097736	0.963484180183387	0.946057319416549	0.97947629263793	0.970909516246953
cg27048446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27054055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27094305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
