A_CpG_ID	TCGA-FF-8061-01A	TCGA-FA-A7DS-01A	TCGA-RQ-A68N-01A	TCGA-GS-A9TQ-01A	TCGA-FA-A4XK-01A	TCGA-FF-8046-01A	TCGA-FA-A6HO-01A	TCGA-FF-A7CW-01A	TCGA-G8-6325-01A	TCGA-G8-6324-01A	TCGA-GS-A9TW-01A	TCGA-GR-7351-01A	TCGA-GR-A4D9-01B	TCGA-GR-A4D6-01A	TCGA-GS-A9U4-01A	TCGA-FF-8062-01A	TCGA-GS-A9TV-01A	TCGA-FA-A4BB-01A	TCGA-RQ-A6JB-01A	TCGA-GS-A9U3-01A	TCGA-FM-8000-01A	TCGA-FA-A82F-01A	TCGA-GS-A9TT-01A	TCGA-VB-A8QN-01A	TCGA-FF-8047-01A	TCGA-GR-A4D4-01A	TCGA-GS-A9TZ-01A	TCGA-FF-8042-01A	TCGA-FF-A7CQ-01A	TCGA-FF-A7CR-01A	TCGA-GR-A4D5-01A	TCGA-G8-6326-01A	TCGA-FF-8041-01A	TCGA-G8-6906-01A	TCGA-GS-A9TY-01A	TCGA-FF-A7CX-01A	TCGA-FA-8693-01A	TCGA-GS-A9TX-01A	TCGA-FA-A6HN-01A	TCGA-G8-6907-01A	TCGA-GS-A9TU-01A	TCGA-FA-A7Q1-01A	TCGA-RQ-AAAT-01A	TCGA-G8-6909-01A	TCGA-GR-7353-01A	TCGA-G8-6914-01A	TCGA-FF-8043-01A	TCGA-FA-A86F-01A
cg21179412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21203984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21244845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21267836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21336434	0.234363863157995	0.210429681084457	0.340525917113345	0.10521961303516	0.113138234213505	0.321165430871265	0.405911784266511	0.361172423019262	0.727230566008964	0.667351386351215	0.485933470090569	0.33900149725029	0.290448475684745	0.297826247157842	0.835901333926209	0.429939626054883	0.763430164214267	0.697756810700902	0.209569463538469	0.403258223786583	0.107148092900208	0.379755086057121	0.117856743245645	0.571305686413696	0.0884517607598722	0.290467445012474	0.335506843295706	0.147455310838671	NA	0.435433886585553	0.680240338413326	0.601706285188258	0.284730018215582	0.149110246903269	0.190605160776822	0.162931437244912	0.429726414634836	0.514313026293351	0.450428718920078	0.119842147522035	0.638996901886689	0.113324846758188	0.1412899785971	0.384467038789319	0.22215382723058	0.247529309892178	0.136193861507093	0.573995941986196
cg21358429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21397124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21414905	0.825860039482661	0.150968205588722	0.402608028461793	0.572489341128427	0.714496527331039	0.652439317780978	0.371273164230881	0.717510175237993	0.666218740609731	0.312266889538309	0.740750778060694	0.709703706485625	NA	0.325299706255415	0.834989710595922	0.725829507833884	NA	0.775373260016879	0.782299440683677	0.875338709271253	0.692283862039412	0.222860278737164	0.121655072552096	0.193857552917596	0.61801980953392	0.56556581676604	NA	0.495654151163774	NA	0.295205688693224	0.414362097431447	0.392605642471309	NA	0.517875851132883	0.8229937889778	0.721142253669278	0.751117301574226	0.502711947736706	0.70226556641121	0.679252161121433	NA	NA	NA	0.173480352026866	0.776461577220022	NA	NA	NA
cg21429544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21443763	0.945282005684488	0.724971682078991	0.931212559052012	0.938830457186648	0.928871466403717	0.937343741657242	0.941860208421868	0.955090797696716	0.947590976098114	0.907665422869932	0.940098883599721	0.930778890946425	0.935588529983488	0.936590598885266	0.914707868912516	0.915875717163139	0.927905665745201	0.932726848097131	0.953905370895351	0.906336095910807	0.946644824866368	0.931647076760239	0.921780247039507	0.924467870685365	0.956899570610498	0.932977720559817	0.940622265289382	0.956408233872318	0.746656000029702	0.915077155892486	0.911070559768113	0.909666444844666	0.941486243553983	0.951031582122481	0.936596476483664	0.939984190523044	0.937591991827086	0.943773446467738	0.777933058107882	0.646363753786845	0.729142794874851	0.920276319425436	0.86959180896114	0.941175089982271	0.936395187346671	0.8966167632681	0.925325561001838	0.957949201842537
cg21469820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21483702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21502695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21512370	0.64027557858928	0.829880144874083	0.806124316409795	0.804970311805252	0.714325353740651	0.615893384435414	0.776077281132156	0.832879646369151	0.641911587461178	0.640149157963205	0.788768751946944	0.620589416053807	0.818417466610138	0.748752830608295	0.593093891211614	0.611936335978265	0.840955204200537	0.70635778330503	0.691877330051938	0.70515976027814	0.632624038973901	0.770705802642147	0.753955268338471	0.739510546435147	0.64353694619706	0.703145641168887	0.755135224393183	0.598799025128574	0.800618124877291	0.780510457266991	0.704056601802085	0.704686314561775	0.568557188368349	0.657476838732995	0.637641699970061	0.77159140247814	0.633399576668462	0.819306170249717	0.785213937250866	0.630353118754748	0.809053537269122	0.71138321883398	0.660666419898595	0.666975799921583	0.670149892450851	0.612259428738728	0.583835575739463	0.722653242532094
cg21532334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21579959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21583727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21593015	0.259281441710943	0.56846695767072	0.599442560743223	0.195249613610252	0.216918009100501	0.913098930042741	0.580906319974235	0.457973125666259	0.82418395317143	0.519363956878061	0.784752002331262	0.486699045012633	0.510318857031596	0.455214816224752	0.759319810275452	0.578303208172554	0.762737622686077	0.682811856690989	0.826250625044135	0.521431697395505	0.240635559082061	0.339734694151857	0.881498184890191	0.638982502000191	0.214802195413142	0.373738054297448	0.422358747446317	0.8594013044586	0.819157488850053	0.460516048189226	0.621978139073619	0.715952863665745	0.924018449629737	0.824949110929339	0.55533495295254	0.572725213579214	0.594370305600484	0.743500496874766	0.474322051462675	0.14135569213629	0.454856836954448	0.143024777693808	0.668985424074626	0.6203199475594	0.482451419657141	0.377520520532898	0.252077368179715	0.596130434038515
cg21606086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21615915	0.163992247942374	0.489447225143941	0.605981533713505	0.5530607998025	0.792712891632102	0.485429503471461	0.283793039049032	0.434646172379037	0.550922499256905	0.409717985942727	0.533055111044171	0.281584087234164	0.709531256508894	0.258774974026743	0.508656398879607	0.442063477589009	0.496475241378906	0.432325763382025	0.182982484562093	0.24836895683443	0.162199518527469	0.29801005727622	0.153246723557976	0.46804266591441	0.153407861581078	0.524987322948193	0.550125858165815	0.77893502328465	0.780910563300019	0.457128410278485	0.301642226022222	0.456708869441046	0.814844029792458	0.175398755546488	0.487926991865577	0.904718577191889	0.486797354009869	0.517731228484593	0.283785128840968	0.304377552677532	0.307945827263662	0.134215404542101	0.588543969860137	0.2202974720486	0.257655299822169	0.318978415772714	0.128978463713056	0.43452238464842
cg21618529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21618784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21647407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21690921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21694626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21767461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21797973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21801085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21803141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21835298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21840672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21844726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21934337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22001073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22042157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22064390	0.960932925224163	0.89038247394363	0.923428719918528	0.903274103013318	0.92836901546286	0.707171342070934	0.926386031394718	0.938595977280202	0.955086521102153	0.95376115319176	0.932327617545963	0.955635783088297	0.945891945267266	0.954993810124008	0.952631965663588	0.963979057596354	0.916785212349273	0.953579311772569	0.950269700892733	0.951124827697628	0.952566358533434	0.898354366071583	0.938608352389993	0.662919431377491	0.935965075811525	0.933566679732878	0.968582115346288	0.940141525569396	0.69130987954238	0.75088267534162	0.964303152033231	0.951234518137379	0.966805092217464	0.950010041343561	0.936107062908155	0.954170331433952	0.959265868418105	0.940920394934887	0.939121206222945	0.724721977583432	0.906135724799877	0.896113150202143	0.963624513133549	0.963778676913354	0.939587610093606	0.829282625657724	0.966321871417604	0.940192616729577
cg22073507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22117193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22127299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22134372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22149095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22168674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22170222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22233425	0.830916922535986	NA	NA	NA	NA	0.876693135491948	NA	NA	0.882896460413374	NA	NA	NA	NA	NA	NA	0.81824294918987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.832199761422019	0.859217856186142	0.817882883883676	0.717800350248716	0.823875580982437	0.807138912755264	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.832144979324545
cg22246565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22254464	0.513754438989131	0.318118679007895	0.254020785056984	0.1154846875757	0.220960381941654	0.327983773384693	0.285229811865243	0.351673330643128	0.40671669269636	0.503976532761449	0.393554559382555	0.308641645634588	0.215121082769575	0.350597283582841	0.599392109736736	0.439425594757503	0.510227505783942	0.590449332537012	0.508535347148407	0.465610595704553	0.171814305259624	0.200763309449773	0.0741903282045426	0.354195920908313	0.10129944324101	0.30908320128779	0.31666800009105	0.133109250366144	0.194186394089411	0.33625924719207	0.619445486402756	0.608999109091794	0.481539923957983	0.167569822106756	0.370307098084361	0.100510332587558	0.433402754035935	0.628066827903767	0.347377865952942	0.100311230484435	0.36644478430501	0.0971413562866965	0.34899170089521	0.331154851203609	0.275735907088529	0.330591309451044	0.109212482836312	0.502217992516287
cg22329153	0.950400308037421	0.656824559442219	0.782241069463811	0.925692254865933	0.92642522943356	0.926287395704716	0.836700502871754	0.879845800592929	0.927450648830982	0.896909329682057	0.385699047795917	0.934482466868616	0.704658871677779	0.946508072384432	0.835530201789521	0.918246036808635	0.937642149679701	0.631027246750092	0.842809091327459	0.846188888491591	0.916675075586208	0.553147335084147	0.269462746718992	0.861879136607271	0.916528261795218	0.929387452019875	0.587491351763492	0.74490128546712	0.400982050979653	0.521726430912459	0.864210162744659	0.924033678728274	0.412591405182637	0.885135590279706	0.362432077894106	0.889755571748809	0.924826675403287	0.919361964408217	0.891962852977148	0.866615453161458	0.933724202450455	0.94270174128634	0.766130759432885	0.729514120181381	0.921858408911334	0.902097059846633	0.92312013426898	0.865158751802919
cg22378095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22384010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22386008	0.132239094234504	0.150921301603675	0.28712471751902	0.126513394175965	0.158877661689558	0.295434143576793	0.351748710832078	0.274978628904171	0.560904793706411	0.19860135873764	0.35482975143003	0.262417517096147	0.188532432502309	0.22992385865744	0.758080723054531	0.317438174454994	NA	0.515155660532699	0.201137357317822	NA	0.170465490820624	0.21351328746175	0.0927693960542035	0.219145553230144	0.100998567274297	0.338434265182028	0.20611316862592	0.136495441463922	NA	0.209294070015796	0.474356777734281	NA	0.128995575865988	0.185807654992386	0.124524281873267	0.0890911667089037	0.286334837366453	0.360357775406029	0.340612478389595	0.0842742436465736	NA	0.129227829379226	0.175172500136332	NA	0.239428339190567	0.231052010931724	0.158766826085579	0.444532091086372
cg22459078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22464692	0.853417435389135	0.571564122609319	0.726628514770332	0.720539710830002	0.577154088740073	0.923128724451097	0.875134186921688	0.696276130600812	0.867731905243681	0.907931173041172	0.887416188603722	0.494914746943727	0.596306372168422	0.863978792719627	0.834389466097912	0.786854890273848	0.802117851102557	0.803113574018421	0.771149038782825	0.865715554262641	0.922443361526001	0.874571582909008	0.891795310552921	0.698576592554426	0.926542836773964	0.628969275126384	0.879667776213589	0.711344515571214	0.565184538716459	0.702657438531542	0.789613952324633	0.818091611060619	0.746224104867485	0.937921308073164	0.745148336480328	0.920106841955668	0.677755473684164	0.902047965197882	0.657600176365484	0.92405163710606	0.893846873377094	0.892065058128091	0.918976907388161	0.905103671021719	0.930475340887045	0.887853556656851	0.897239337742488	0.801096151048759
cg22466850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22482142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22529427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22535679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22591006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22592346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22634105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22661775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22754489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22772235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22871659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22875855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22897634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22933538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22963191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22983641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23003872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23014672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
