A_CpG_ID	TCGA-MQ-A4LP-01A	TCGA-TS-A7P3-01A	TCGA-LK-A4O0-01A	TCGA-3H-AB3S-01A	TCGA-LK-A4NW-01A	TCGA-3H-AB3L-01A	TCGA-SH-A7BC-01A	TCGA-LK-A4O6-01A	TCGA-SH-A7BH-01A	TCGA-SC-A6LM-01A	TCGA-TS-A7OZ-01A	TCGA-ZN-A9VW-01A	TCGA-SH-A9CU-01A	TCGA-LK-A4NY-01A	TCGA-SC-AA5Z-01A	TCGA-XT-AASU-01A	TCGA-3H-AB3O-01A	TCGA-SC-A6LQ-01A	TCGA-3U-A98I-01A	TCGA-MQ-A6BN-01A	TCGA-NQ-A57I-01A	TCGA-UT-A88D-01B	TCGA-UD-AABY-01A	TCGA-3U-A98F-01A	TCGA-MQ-A4LI-01A	TCGA-UD-AAC5-01A	TCGA-YS-A95B-01A	TCGA-UD-AAC4-01A	TCGA-MQ-A4LM-01A	TCGA-MQ-A6BS-01A	TCGA-MQ-A4LV-01A	TCGA-3H-AB3K-01A	TCGA-TS-A8AY-01A	TCGA-UD-AAC1-01A	TCGA-MQ-A6BL-01A	TCGA-3H-AB3T-01A	TCGA-3U-A98H-01A	TCGA-LK-A4O7-01A	TCGA-TS-A8AI-01A	TCGA-TS-A7P8-01A	TCGA-UD-AABZ-01A	TCGA-UD-AAC6-01A	TCGA-UT-A88G-01B	TCGA-LK-A4O5-01A	TCGA-ZN-A9VS-01A	TCGA-TS-A7P6-01A	TCGA-UT-A88E-01B	TCGA-TS-A8AS-01A	TCGA-ZN-A9VO-01A	TCGA-UT-A88C-01B	TCGA-MQ-A4LJ-01A	TCGA-TS-A7P7-01A	TCGA-UT-A97Y-01A	TCGA-YS-A95C-01A	TCGA-LK-A4NZ-01A	TCGA-SC-A6LP-01A	TCGA-3U-A98E-01A	TCGA-MQ-A4LC-01A	TCGA-ZN-A9VP-01A	TCGA-3H-AB3M-01A	TCGA-SH-A9CT-01A	TCGA-NQ-A638-01A	TCGA-SC-A6LN-01A	TCGA-YS-AA4M-01A	TCGA-LK-A4O4-01A	TCGA-UD-AAC7-01A	TCGA-MQ-A6BR-01A	TCGA-TS-A7OY-01A	TCGA-TS-A7P1-01A	TCGA-MQ-A4KX-01A	TCGA-LK-A4O2-01A	TCGA-SH-A7BD-01A	TCGA-TS-A7OU-01B	TCGA-3U-A98J-01A	TCGA-TS-A8AF-01A	TCGA-SC-A6LR-01A	TCGA-3U-A98G-01A	TCGA-3H-AB3U-01A	TCGA-3U-A98D-01A	TCGA-3H-AB3X-01A	TCGA-TS-A7PB-01A	TCGA-ZN-A9VV-01A	TCGA-MQ-A6BQ-01A	TCGA-TS-A7P0-01A	TCGA-TS-A8AV-01A	TCGA-ZN-A9VU-01A	TCGA-ZN-A9VQ-01A
cg20492230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20494576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20494682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20529334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20602628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20621459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20637223	0.676769479206916	0.853136556011604	0.909512591112319	0.88327600667798	0.861251282294966	0.831446495549431	0.849534795176194	0.848782978262093	0.940590361304599	0.671984719111728	0.624147107403047	0.853574090799915	0.36231941495802	0.738906680767573	0.646428080729814	0.729465423823497	0.794125075090811	0.892611361632915	0.839016610711118	0.885135776935961	0.948240304411382	0.905867152134672	0.9084105871899	0.483807441518179	0.459984519953159	0.907430087770489	0.767789798470102	0.914725076129587	0.896755862971233	0.908131386080863	0.71822272004273	0.808894629932395	0.785271144183752	0.636563813702935	0.64251013586222	0.595301334440687	0.882049125513858	0.70403797219542	0.866362457920999	0.790846715281018	0.708130533026597	0.887912352443958	0.920942495344504	0.713489065314727	0.912564465172353	0.726331273467172	0.677016097219668	0.901133225251141	0.687905071200118	0.951317645733295	0.467523800018523	0.87238469220107	0.768338816557405	0.673549968743849	0.80206481709439	0.873123119901464	0.944731999801819	0.888733847266665	0.906804998406282	0.757622064617523	0.48830369316873	0.583077469750861	0.855438613939918	0.780625810210875	0.922583941737128	0.730250768590586	0.33971825704049	0.831109167993831	0.590816004235475	0.926098577955854	0.916727435745477	0.904770304246695	0.919790489839211	0.752065460128589	0.742435717443529	0.799823691634889	0.849538987070892	0.92282408217522	0.839065372634727	0.607182099138983	0.865669364060308	0.892800995054383	0.818482936929063	0.665622497132567	0.811811531726761	0.905078397780568	0.697228749135021
cg20643159	0.957148371380965	0.931145076098724	0.954838979335962	0.929647192919143	0.919302076149709	0.898900653785122	0.931982528627705	0.932102768350503	0.4024314814817	0.935701358844057	0.907637577723932	0.905478739928269	0.931243529256738	0.945285441695867	0.900947977081825	0.92360804005617	0.928156630618387	0.935826039429038	0.918119036795015	0.932334833280063	0.942067748127996	0.924269312933412	0.924462693073492	0.917952511612353	0.948678187854457	0.953779107670159	0.917137160348482	0.93757333636846	0.942001051851253	0.938959038623929	0.949047456741004	0.868191454545756	0.936370908191419	0.714680760292752	0.919129365712142	0.932796824566307	0.899367517275077	0.960702831625769	0.906126263236491	0.936647210396721	0.943331823877044	0.929412337430656	0.930364879590865	0.949651100750645	0.933543025580516	0.928684774152942	0.921654157437597	0.905777999335758	0.926715167441586	0.938826488384914	0.957856505486486	0.931680555431002	0.914481085586132	0.935168540651002	0.940757681902914	0.904760080393633	0.905418009401078	0.934913217064979	0.927107661530306	0.926072677890128	0.917297315210642	0.944819356432799	0.897817569881087	0.937579615303133	0.920012066947992	0.921082233901283	0.95048541110514	0.930723249393067	0.940590600828234	0.940572387860686	0.950281929157892	0.969701197501834	0.942253490668312	0.875858719986331	0.941747915723396	0.874138318870055	0.877997493821819	0.935861751821835	0.909705828953087	0.935462064567158	0.946024372518831	0.935538055778242	0.940329210364147	0.952206606156879	0.908468816051222	0.915438906779201	0.942259653067363
cg20664109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20689978	0.654100509268548	0.896379071610282	0.886689129854278	0.821476896594548	0.674536777176712	0.609180368951546	0.845532440492741	0.86689818118268	0.851785459842149	0.774606005932967	0.67841461509619	0.849817117749494	0.780797778440347	0.759427602733128	0.852751585903034	0.833953943657461	0.772311252723228	0.883212723404266	0.838636561298122	0.874592316984924	0.689389692807232	0.862499864623242	0.818179258324047	0.765877696281475	0.896637775700199	0.844673917116115	0.833268133963358	0.819709498601588	0.919198030945967	0.856470716077135	0.897718490858367	0.744621311775587	0.868030304029848	0.812241136699366	0.850224861937633	0.806058195928349	0.680102374404113	0.901617170026123	0.770005010346022	0.840486659779216	0.784885589892162	0.837597005744904	0.833711274946193	0.874206532994705	0.775805488208465	0.885387192282781	0.890881377949671	0.821323851056885	0.897976197865132	0.81050503713672	0.888589122475911	0.770219523405946	0.760465264940636	0.669077512898566	0.883248022185587	0.80650676122025	0.809837245440907	0.856592256952244	0.700291597323017	0.887888265097422	0.860002728678515	0.890642519511787	0.871396477672622	0.857107120417675	0.905426746154391	0.68689796984116	0.582620887463522	0.859939676431108	0.886056868320702	0.908473807558337	0.861625788979449	0.858979003035892	0.638026115003665	0.863452704931972	0.847441278482642	0.862192290992219	0.748081443705085	0.902220097400164	0.753524239178751	0.834500170925146	0.878684281901678	0.765691769553203	0.90195603195216	0.830965184255567	0.738141425955301	0.672397637401453	0.809161832819255
cg20706620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20747789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20756175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20786740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20803423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20808224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20823181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20834966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20836993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20854374	0.95697311510635	0.940156618460172	0.904182706218225	0.877673636328129	0.919740302036158	0.833210132880285	0.926284281017908	0.938375465662173	0.925430205283501	0.893017265315209	0.907173287496435	0.939676326138873	0.915581734395009	0.926313138364821	0.920174964067158	0.932072708079659	0.941878791567431	0.919541095129077	0.914416661058609	0.942120837147307	0.656363130105948	0.915083993910329	0.93887176125235	0.871451920526545	0.940306541732847	0.943633986069065	0.934263494648705	0.951075519865615	0.943904956634572	0.929814312534965	0.919248316559137	0.915279863036956	0.936243723519758	0.915488163715722	0.829726003309725	0.921975950902301	0.924512575382541	0.947758180050226	0.921657514202712	0.946892645943182	0.860907849495089	0.937385248751434	0.929363349420494	0.950476898874094	0.92652053343851	0.921737077464022	0.934689702032469	0.946731908463763	0.931404624741215	0.927241153937244	0.917121341494833	0.789588823141587	0.90982640865254	0.926606166303596	0.90123674048415	0.947858016717095	0.920849076956445	0.933547687976388	NA	0.942642004977389	0.890751749929512	0.929770819562544	0.938426862380436	0.929520874605217	0.900805409416174	0.942570828306876	0.931148488538244	0.933487774133924	0.909414241208701	0.939482306670015	0.937419153618742	0.922539631200865	0.912572125802564	0.912504726918322	0.949690641188093	0.931411273281875	0.904093487543071	0.922309319945317	0.771297443541029	0.923542115132034	0.925349075182893	0.84637147859948	0.948701995462692	0.91402540986663	0.846731851259939	0.931995239957247	0.933422921299318
cg20919914	0.886572457190255	0.934298431112473	0.954890683335217	0.936678951498194	0.828938549083448	0.78576186953173	0.904486574210648	0.952479528367825	0.91198321727449	0.831339803053758	0.823149223058731	0.911018751438775	0.872109655610243	0.904555907078197	0.901254388718589	0.927560610395849	0.889705225456002	0.927070189273011	0.931797746199327	0.890467933891846	0.959620439307063	0.926525721777048	0.904127974598263	0.886492646922776	0.892494404245213	0.880372953982975	0.876690522224213	0.879800758531099	0.923360918423651	0.920814865815913	0.933261050860134	0.880594015010633	0.909229960922369	0.907688568761101	0.937230063105886	0.916520469064031	0.914267203834453	0.938788215457666	0.895184635352511	0.939106114834499	0.845494067853483	0.868003113675611	0.919844675726391	0.924897338081323	0.909629682007764	0.899151724812086	0.906478139247192	0.913752468165719	0.912210480961568	0.930840207702084	0.934234725390931	0.896290902264195	0.934281576434993	0.908332354752772	0.962820912595566	0.933049186724064	0.885231750180082	0.900102508923013	0.826620904915191	0.881542940247588	0.894993198392539	0.947562741166082	0.927780183617421	0.930986235669905	0.930546889457607	0.81800375046825	0.898673296947918	0.941106382373052	0.919297649320488	0.959256049908772	0.921192214946057	0.90528172590136	0.914246510779919	0.916825736480239	0.879855927424148	0.939172314216939	0.931427039843106	0.908047847942698	0.812156889074763	0.901648109438	0.93447229014575	0.90816522336518	0.948685008503395	0.92146052959754	0.929159157131218	0.877338751869662	0.896453834158679
cg20955027	0.460523900932943	0.832270997039013	0.918411698636296	0.936004817896134	0.900561088196542	0.757978544862086	0.887718804469321	0.917355861748835	0.306514608166634	0.765159590291984	0.743305666154239	0.905577630070422	0.919665077566903	0.920639510077084	0.913070100403934	0.919589884655173	0.894064278197742	0.890750974257961	0.925841153088057	0.929578076530745	0.922782607537361	0.884267319975667	0.880382308210366	0.890507409629011	0.940973944893553	0.935673540784377	0.903625236306087	0.926298920125417	0.90688963907571	0.933234111576059	0.93719703293703	0.918738942758884	0.95485228140136	0.883052823219396	0.864947382111619	0.912635521253202	0.908128012706049	0.952915090042733	0.876856653275816	0.885024781877767	0.850454681338397	0.852646107995438	0.886433656660264	0.920310396408132	0.799850755772461	0.695165685715325	0.914307425080921	0.905726316976086	0.952074854279591	0.921934577057489	0.935625442644891	0.908406031003793	0.880493899513593	0.915906521457224	0.941929554036014	0.919403762172249	0.849235632407719	0.92671378095625	0.813854801553969	0.897382068809171	0.774734691138177	0.931734531931162	0.937035198294031	0.933441778024876	0.939345006575375	0.784326014953352	0.761790320283021	0.895251727848663	0.921873405451182	0.758045457538106	0.91122353837205	0.948622568739062	0.931519606717852	0.932919579277132	0.93165333424168	0.938944287150751	0.853637257374892	0.90703090166992	0.718938608873797	0.648233786161959	0.937645509516315	0.941812993592019	0.927566211689979	0.912351799839503	0.838846164804858	0.920620006864906	0.924114224375336
cg20970685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20979307	0.754771363209617	0.972271504867931	0.968028679623753	0.959983226210977	0.801135695531955	0.668144923047817	0.979966567863765	0.978992375655537	0.880594851892866	0.643661217005845	0.821891745546888	0.977564418109118	0.97059928893945	0.933749060697177	0.924690449645417	0.958257568847147	0.932644374045038	0.94899932323585	0.969320971535754	0.974898222621372	0.975347084413478	0.968320321475796	0.966164695678368	0.922758640036587	0.968452723333831	0.950064611150848	0.882824646333476	0.926961345529974	0.975480962434613	0.973805410095208	0.964382416699367	0.976390599731461	0.94753145883751	0.968155820511115	0.967410463715859	0.956216779086515	0.942379103864668	0.972943272135733	0.910051089444381	0.972005686205976	0.761408452000393	0.674631747643473	0.909625772465518	0.969836106787357	0.77135970762341	0.907182848326278	0.939678721926181	0.971992883525747	0.942900475168045	0.954528252663342	0.953753330689681	0.966535380679798	0.957198704859778	0.960412151649209	0.97921331076124	0.966494219360607	0.949058971215397	0.951771591191339	0.69875277671316	0.950616515054576	0.954438782715581	0.971344086685761	0.979381494975424	0.921181107236762	0.968368831505169	0.814799064661369	0.961325863837132	0.961778107434479	0.885850574986661	0.962835478609555	0.962560025863281	0.970376349832461	0.950802218930247	0.939982043374991	0.929911362024998	0.956529291051942	0.939765446336863	0.932971866802551	0.635965559293273	0.89148410071777	0.981665020967871	0.956102847471525	0.975192456374405	0.924236565636941	0.961379711656252	0.916422291535722	0.921070865069264
cg20994227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21004684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21046959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21049302	0.879131449899752	0.776044596314999	0.868821423204736	0.87973018689007	0.830496584715944	0.720074264229789	0.861328272048246	0.787800136310886	NA	0.855084793962723	0.762304886750859	0.808959924759761	0.904072370732819	0.818436993026446	0.747971997304602	0.770798460849163	0.643564611861995	0.843886604735397	0.904426280034818	0.903393242312737	0.587515671378637	0.613771402713488	0.905636482625019	0.740640356906975	0.683813192260874	0.866082351192951	0.632677785836116	0.863250118281865	0.773070610835557	0.916800101343813	0.856518613740377	0.837032746971547	0.803153241476535	0.896575251424415	0.584968852356456	0.776055844093273	0.721715786555549	0.786758728808652	0.845979190724068	0.420157960226745	0.690507075679058	0.854146780421747	0.764783372957888	0.760870740582175	0.88917870064168	0.714313667528205	0.495190733078422	0.787183211057667	0.805207285406686	0.859838200390396	0.777412759135224	0.833638698175709	0.843540184533642	0.804106864182564	0.80817465547118	0.694124440236094	0.880523458554401	0.84758625539065	0.594109712929746	0.886637748569994	0.800485361504564	0.704234759884776	0.850129860514212	0.621685340388295	0.874843495712175	0.792267200262626	0.398232816093763	0.743146716854954	0.796636387195252	0.825080729190641	0.838928608479978	0.773816269935038	0.851173708861559	0.833625646250292	0.727532168349745	0.913881428531828	0.746740242802525	0.810083572389547	0.778051212464762	0.668937436031239	0.894062921444563	0.890591253478835	0.88889876862446	0.81368639331752	0.7577867639864	0.856999564670607	0.894625956985919
cg21053644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21071940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21078247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21101714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21125095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21126306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
