A_CpG_ID	TCGA-KO-8415-01A	TCGA-KM-8477-01A	TCGA-KL-8337-01A	TCGA-KN-8435-01A	TCGA-KN-8432-01A	TCGA-KL-8326-01A	TCGA-KO-8414-01A	TCGA-KN-8431-01A	TCGA-KO-8410-01A	TCGA-KO-8409-01A	TCGA-KN-8421-01A	TCGA-KO-8413-01A	TCGA-KM-8476-01A	TCGA-KL-8332-01A	TCGA-KL-8341-01A	TCGA-KO-8403-01A	TCGA-KL-8334-01A	TCGA-KL-8344-01A	TCGA-KN-8424-01A	TCGA-KN-8427-01A	TCGA-KO-8406-01A	TCGA-KL-8329-01A	TCGA-KN-8419-01A	TCGA-KO-8408-01A	TCGA-KN-8434-01A	TCGA-KN-8436-01A	TCGA-KN-8437-01A	TCGA-KM-8441-01A	TCGA-KM-8639-01A	TCGA-KL-8336-01A	TCGA-KO-8416-01A	TCGA-KL-8327-01A	TCGA-KM-8443-01A	TCGA-KO-8407-01A	TCGA-KN-8423-01A	TCGA-KN-8429-01A	TCGA-KL-8343-01A	TCGA-KL-8331-01A	TCGA-KO-8404-01A	TCGA-KM-8438-01A	TCGA-KL-8345-01A	TCGA-KL-8340-01A	TCGA-KN-8428-01A	TCGA-KN-8422-01A	TCGA-KL-8338-01A	TCGA-KL-8325-01A	TCGA-KL-8323-01A	TCGA-KM-8440-01A	TCGA-KN-8426-01A	TCGA-KL-8335-01A	TCGA-KO-8405-01A	TCGA-KM-8439-01A	TCGA-KL-8346-01A	TCGA-KO-8411-01A	TCGA-KN-8425-01A	TCGA-KN-8418-01A	TCGA-KL-8324-01A	TCGA-KL-8330-01A	TCGA-KL-8342-01A	TCGA-KN-8433-01A	TCGA-KL-8339-01A	TCGA-KM-8442-01A	TCGA-KL-8328-01A	TCGA-KO-8417-01A	TCGA-KL-8333-01A	TCGA-KN-8430-01A
cg23413074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23414149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23430295	0.972955304828574	0.689274213129862	0.965456559074675	0.972202006599865	0.957991317260339	0.955151660095001	0.973919685817753	0.959730239538871	0.96526710613987	0.967371512049971	0.972071312677374	0.976210144871021	0.974537333724225	0.958960935558979	0.962924199173406	0.965754196518226	0.961237667585406	0.966021166930021	0.969537201748074	0.962475106629068	0.975541343323787	0.969831423639619	0.771149279357933	0.643058432395301	0.972418298303568	0.97364919204123	0.85535438886989	0.965668837720302	0.970324555964316	0.972179518416306	0.966140361909526	0.971811535352605	0.545178324037597	0.968492918800719	0.5444258012895	0.96651485247302	0.975442838594737	0.965611099901368	0.507643359893104	0.972277247253921	0.965696965150048	0.962560330542886	0.968114187687753	0.96002481793389	0.967931736147427	0.555121740963668	0.965843459357018	0.592397445028251	0.952952346205434	0.966768308844439	0.970160062867508	0.95110065018641	0.961490383899407	0.961765032140427	0.96897163188608	0.942123224223868	0.976405914037071	0.894598766689389	0.974583862484803	0.962011091778176	0.970522999547016	0.976015194889419	0.967648427116685	0.972404004947626	0.701340760523181	0.862988476725716
cg23493553	0.920416705470626	0.935688443983743	0.936408737325354	0.902709591096038	0.902171770434455	0.916663958892744	0.946784200491711	0.90588358053036	0.922615271041192	0.92966003233335	0.932436567933651	0.955713960917576	0.923719672089906	0.941991720583594	0.937925204744008	0.919517111034653	0.919903206702195	0.911744836235445	0.942586587186765	0.936273450077069	0.938661827238656	0.889329706449864	0.941807547094923	0.936138808927801	0.90693502697205	0.914671801039758	0.940342766816601	0.917141381270828	0.953962913234189	0.607315259240536	0.92575934939597	0.925347039109666	0.921289490025479	0.911756785463151	0.944170793504444	0.945269717066921	0.942093289899389	0.916952549236781	0.914664666985819	0.913550566379825	0.902310187270385	0.917116344178694	0.931682410709398	0.929112925447062	0.938068620816778	0.956561820306656	0.926454979975057	0.925941764651988	0.934527753830697	0.903343768343382	0.92363389766479	0.944697700328359	0.926335768099614	0.91249069778789	0.92489403986276	0.938878419904167	0.943081021844941	0.921735873841116	0.928467430726318	0.940356399618895	0.943654193705934	0.939593052661535	0.941883835036934	0.922844043084035	0.923911213678715	0.911552361072004
cg23516370	0.638699495080336	0.933960249109904	0.937817638592474	0.940937346933663	0.952225031405433	0.953046973479538	0.949169828910762	0.883012387065736	0.836232789445832	0.93327464624619	0.935566599114557	0.904966716893827	0.909044189573989	0.929661977673759	0.595917520372573	0.272446632454639	0.91272306065472	0.912661957408207	0.935676966114275	0.71038590716746	0.559764545829748	0.888096230080609	0.705964893097131	0.913872884988258	0.898717644214955	0.929142202792741	0.859334638119863	0.834921988783701	0.944371474735399	0.822695105318088	0.952179133801608	0.570546709425904	0.961631434244003	0.895410297131407	0.931029106126886	0.921170011463682	0.519618249981161	0.953789876909713	0.354298133868177	0.900637664654455	0.884498511942654	0.914070827141161	0.881288867169049	0.89732692588467	0.921342657568444	0.660343009341777	0.932809725752326	0.935563333644744	0.930023634018762	0.94006397371157	0.774256397825152	0.507308264008169	0.936194062520042	0.203687866971469	0.944099950464196	0.89193720682884	0.957347327492354	0.943316763755408	0.266943297148501	0.875019450907531	0.917464716386261	0.689740847957604	0.569287586482128	0.914901337404999	0.79424575510217	0.911751915055747
cg23531154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23542414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23545793	0.55845293848845	0.231786220072389	0.64182999348114	0.898755668289539	0.856948159566634	0.275394327075113	0.82579383039308	0.178372884723117	0.734748489498042	0.749313424115483	0.613785940047677	0.275869008737869	0.834708596057223	0.343930400386864	0.535510475656893	0.836739588286014	0.584351982404306	0.211823604229774	0.245347691887332	0.881365432716324	0.64959147023437	0.41389569020995	0.421222585216774	0.334355221108991	0.580757775743219	0.908486597572849	0.864638739879366	0.874719362212193	0.916556509537668	0.254413332616457	0.829419892797406	0.689874934895884	0.778726787882545	0.616373562614035	0.597695615953075	0.260443968120761	0.200301938516104	0.198209513075944	0.879039564423591	0.220030423314903	0.865948327322671	0.590200294141931	0.685424967031215	0.277796922908269	0.336980385309452	0.701335713265247	0.595370942846924	0.795036921645882	0.239342264285958	0.23983563527023	0.435469000532589	0.921497650474618	0.383282178345324	0.746017899868026	0.617995131486563	0.322454908285039	0.345134042381486	0.581614519092163	0.682383705519095	0.789206913441685	0.225971090737041	0.549080140849987	0.107438531919876	0.762771844448266	0.503088747819002	0.480675878003572
cg23614652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23642334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23652725	0.909637028717572	0.931792038551279	0.938454337573478	0.922075808409231	0.91632909405484	0.910828643891712	0.927203070298159	0.918823195883707	0.905796137249182	0.917930741121802	0.921471362980109	0.917794025118442	0.944389200351201	0.926709029709585	0.917294100631845	0.903913431502093	0.927908480867194	0.936676383923865	0.932386611326587	0.930892100626096	0.907067573339638	0.91928479707266	0.849552360657265	0.907217677072601	0.929599828315152	0.913650283712464	0.939620960111458	0.931004384203441	0.929611450526519	0.879647380571013	0.927092905002556	0.891113466092739	0.934046648338918	0.902894275317211	0.933798337696556	0.946873084974931	0.911285122277198	0.658094164162825	0.572668151113548	0.901662366740799	0.935060353795265	0.920039273993905	0.885756343861511	0.894036395109513	0.918249987145216	0.915973111371747	0.907886559120292	0.912258479269367	0.928818882905518	0.929000674865394	0.924801816939151	0.9152667536573	0.906867994265934	0.91604810625312	0.94529521367367	0.903093391341403	0.92582479005133	0.678892320878248	0.915635524551439	0.943569371011493	0.894124578932922	0.91936025727935	0.921690702417381	0.925736915037901	0.896807811082596	0.90775563627556
cg23685885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23726945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23816019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23860325	0.530337141087274	0.795693433906223	0.657746771538645	0.584584760760675	0.896329232501516	0.680803797673496	0.604438860672395	0.886749894780595	0.847321292736517	0.946963843439769	0.485917695145045	0.82048796402505	0.542102198789474	0.794149781900832	0.507504256817695	0.598007196526461	0.514518226975514	0.736705937648792	0.898295688035541	0.2431902741937	0.880467571411589	0.891768836426824	0.351958234269021	0.820845540179592	0.86291320168117	0.873448817347443	0.58253216056535	0.350447843355534	0.850120937748331	0.912808624693014	0.54431175057856	0.132972674696925	0.550228990992416	0.540078657138524	0.861858498517545	0.864191785786261	0.661966377455895	0.522987824256528	0.186947689438715	0.869063652492299	0.857024707470847	0.548670122606899	0.140245582466298	0.777005505323509	0.830694637694775	0.926353954206532	0.92345210472665	0.935001598857481	0.194961286717699	0.882702940355145	0.801874448495335	0.784397126541352	0.937990698510881	0.893143173322216	0.574467634067878	0.836374033212751	0.917229083782567	0.913798166112448	0.875322027333508	0.472316849170897	0.882161988911876	0.86687212499709	0.887605781565938	0.901227048286386	0.52969753605502	0.585398178416709
cg23861101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24003649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24012683	0.942089375195883	0.953859357471293	0.590274119845224	0.953574217443433	0.963485395358706	0.965293389889892	0.59964608795719	0.954649810716188	0.964043690350323	0.695542753771091	0.946348873939541	0.46571302270806	0.948242937857403	0.958437910521833	0.946448085248005	0.95170474370877	0.941061488944699	0.966763639045042	0.94962801492256	0.951175835623616	0.940021384525155	0.577483754059092	0.968499572701696	0.948578017629029	0.967932719803106	0.940983681337738	0.965795407985871	0.952190240523908	0.976916014497857	0.949279656522219	0.959138406413807	0.944445234219418	0.443430770470827	0.94075914940487	0.952231872170592	0.963280551513576	0.957409958867776	0.922331999120843	0.945225325975921	0.960151084507174	0.964381371573202	0.951984018695672	0.966150863907526	0.941180848604008	0.953550638191941	0.558089465722575	0.941525277917315	0.959706166115202	0.942404708370026	0.962533316934873	0.951753730957966	0.952817221515884	0.948062004094667	0.954709687811659	0.961118363118894	0.963581615551783	0.963150143283851	0.938106528259047	0.933010930383173	0.938074166531892	0.945586536275692	0.202962153042165	0.961351280751989	0.952001371944725	0.937574035241534	0.953901203930793
cg24026092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24027342	0.949189986649402	0.942440019843221	0.957130754971875	0.953710005985769	0.963371311241885	0.928874909895448	0.918036226156723	0.93796677095955	0.958790882059779	0.954568170884204	0.961886336325924	0.946620734935648	0.88793368080813	0.939979182954596	0.950812536096496	0.95641713151203	0.940582831974095	0.961130976133476	0.953561748246563	0.938741644337715	0.948972155121146	0.941968072046948	0.802742876192691	0.947178498802348	0.941836998654626	0.956890379072017	0.929982756714436	0.950909935088605	0.845971053507239	0.95007894476351	0.947961454425744	0.946415260551056	0.950816176156641	0.933315340189299	0.923173679344422	0.920475194146701	0.943218330154112	0.956482293394482	0.823051593683824	0.933169473113028	0.961188890468832	0.966341735478524	0.83667977823344	0.951506563581764	0.919830900516758	0.930165651712055	0.940232380450608	0.907686645242984	0.945138789536594	0.966387936511069	0.940650646332112	0.947364955034545	0.9557103398055	0.931994574662466	0.951813467234768	0.940660126970718	0.957610386216242	0.958140377047876	0.958036557869738	0.919884675292068	0.952153204119693	0.956190263566608	0.970380608150934	0.956323990179495	0.927874478181171	0.949804374046036
cg24048209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24056757	0.952906729944267	0.925036101284319	0.960914505760498	0.955027937752361	0.962291193249409	0.921016922293982	0.952736565877873	0.916565390563977	0.922575923935844	0.961850601976574	0.933671273490199	0.931964661819376	0.956716038272549	0.942372162193995	0.958105036150354	0.944632292826135	0.944445070168046	0.938114492378511	0.945500547901911	0.806845070354365	0.967959241158795	0.960409816858845	0.717095804623933	0.944574490155393	0.966356869715779	0.950637609379469	0.926701951317409	0.923984251749238	0.93642438112932	0.946485858289798	0.966337564089816	0.623098853386753	0.962662073218002	0.928876175422807	0.941860147066118	0.966986823941425	0.959031739189886	0.95781060941503	0.930874805240635	0.946273730041419	0.959355914263111	0.965454111798715	0.934834224005568	0.629567350449769	0.972725629289371	0.971506492093167	0.965087152078941	0.948852270835326	0.951496414908374	0.955871633905023	0.927103711088042	0.957232934162143	0.952906880990426	0.943660470408144	0.913755066211981	0.968164875339806	0.926548468325534	0.962059436500557	0.968039115814845	0.94650674651494	0.9670935604064	0.964135357596027	0.963897809520996	0.961069336216126	0.911262588139411	0.938582194156932
cg24063594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24073060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24094412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24162965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24170212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24176601	0.92645692908671	0.906573374746133	0.941956283388679	0.950120364184432	0.949979615700216	0.923987386436538	0.946384852990901	0.919622636212784	0.917061504392588	0.935285428671008	0.940376893546652	0.945559142184151	0.963200818639384	0.94027482742897	0.956679632660259	0.939868274304349	0.929540905503058	0.932882640083949	0.962664555008421	0.917868609433332	0.944082359389984	0.939771109986744	0.922566650856144	0.91622669035817	0.966279281820847	0.928210262665944	0.950611056132854	0.928756708639504	0.969478740285677	0.927346566982579	0.943858182638415	0.964775832600378	0.942499497321068	0.933345899890691	0.949684994178696	0.949956436646889	0.95768211151854	0.920958782157181	0.939206529584262	0.935466271941743	0.93204983276386	0.942614180183038	0.949669789183666	0.932690699244979	0.955493839014174	0.951832294009691	0.92410388235272	0.946439083901296	0.967500461441948	0.938667379947921	0.927286249206585	0.929004103245827	0.9243274596358	0.907441970339467	0.952296009180674	0.943407554877816	0.931727499770183	0.954976390643489	0.933506500056925	0.935309621046347	0.922302525034108	0.936541288932662	0.94005897783733	0.943134936041285	0.91275469166059	0.956118353050623
cg24217980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24251441	0.935524874367831	0.617813681804866	0.953253189767311	0.862699001537647	0.944557920073261	0.879155349880732	0.945160030381611	0.942106074538483	0.917741601626882	0.942220355401261	0.940835335960197	0.700822919101667	0.932654968478556	0.900268842290574	0.929962149023679	0.407598970313039	0.938861218184628	0.424940133588943	0.948436627361706	0.921377188905506	0.938547595900351	0.942722116781098	0.632158093176144	0.923121447635223	0.919118756483626	0.94541532613887	0.902801072120175	0.876354520996642	0.714069604533929	0.917582873800041	0.953571113117526	0.951556561359558	0.947590380627481	0.940394616477504	0.950955199354516	0.949371006656313	0.860635892421984	0.938550738001039	0.859034450920642	0.934649211629226	0.929270341587237	0.691267918874888	0.595746271780143	0.610518863986842	0.961710400244837	0.94776172896638	0.954057712317394	0.94416583699673	0.69318383125035	0.943100219799358	0.880866746524571	0.840952268729805	0.941860727999473	0.942042858128472	0.946849220700777	0.204589604404696	0.95843322595931	0.944650927953892	0.907362643002179	0.90323647388266	0.945459440895645	0.960711813920195	0.952829174451571	0.947216787900077	0.884885709723004	0.929776051675464
cg24279701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24284859	0.948788317631411	0.680590110256575	0.947703041238681	0.958800368795971	0.958075529670238	0.756203964514655	0.923069620312541	0.859842055698951	0.633748842375333	0.93831821736877	0.933240865296494	0.953122586264731	0.941794028163358	0.86544853405308	0.948942591285214	0.942256772563754	0.937936648687402	NA	0.955961758199902	0.898228048746384	0.94596538166064	0.930940229431867	0.660544721736107	0.903046547147288	0.950069787102906	0.942793650398611	0.94974755105901	0.934179050650081	0.935728829806107	0.719639105844094	0.908851186207795	0.93255007760566	0.903945338910618	0.943277669868293	0.951692248531763	0.730498656564443	0.868627510874953	0.941621160969077	0.37982319592303	0.960350550965032	0.918906618850372	0.833143266692092	0.898540709195871	0.859515039271308	0.93087025537349	0.952520426339976	0.929114899047047	0.956733944241052	0.871120110303026	0.949413894285774	0.951588124551461	0.937089755302748	0.158135043297755	0.92643472070913	0.877259522060305	0.944492525052877	0.913982026630406	0.926439805683335	0.427456671677795	0.951734859812323	0.942119201354849	0.932408034771492	NA	0.86007327985805	0.93058275685552	0.814281955546408
cg24300962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24320065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24331317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24348466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24348786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24369233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24399529	0.0597008954605613	0.0992123614210606	0.0577233676547739	0.0554537207012271	0.072860349577931	0.117965074996492	0.0536438864542212	0.0772750976559408	0.19819858423792	0.060987285318678	0.0706606707358078	0.0541992365988551	0.0816525786629975	0.0802671130430874	0.0665681174921311	0.0723842446713485	0.0734593529471256	0.0889940618632584	0.0700912279357822	0.150383371103277	0.0668023020274697	0.0867825872099593	0.0709706055512487	0.0977759148953248	0.0955981343827284	0.0751322462839256	0.0968509135165918	0.117581142924903	0.0948079851435463	0.0563164696174544	0.0719005020802339	0.0657049398692395	0.0503935009170031	0.06903716159158	0.0808492675146559	0.0634803002232706	0.11334606123825	0.0502863105454307	0.161913825690294	0.0613497456551628	0.0714735733277759	0.0843907051313879	0.0984105451454892	0.0858845819304555	0.0858614928679184	0.0613060927938122	0.0682460103705083	0.0847530926646534	0.0592441191915547	0.0611073375133503	0.110615984592155	0.109372248365271	0.065343702098688	0.0817939300908609	0.0659531763769929	0.0656536352641041	0.0673277383514548	0.0750956712011827	0.0670389813458871	0.0927585942312478	0.0685660618642015	0.071949780128436	0.0618395083614549	0.0700943566487263	0.148260091093924	0.0662184822467758
cg24425968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24445752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24493925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
