A_CpG_ID	TCGA-N5-A4RV-01A	TCGA-NA-A5I1-01A	TCGA-ND-A4WA-01A	TCGA-N5-A4RO-01A	TCGA-ND-A4WF-01A	TCGA-N6-A4VD-01A	TCGA-N8-A4PQ-01A	TCGA-N5-A4RN-01A	TCGA-N7-A59B-01A	TCGA-N5-A4RU-01A	TCGA-N7-A4Y5-01A	TCGA-N5-A4RS-01A	TCGA-N5-A4RJ-01A	TCGA-N9-A4Q3-01A	TCGA-N8-A4PN-01A	TCGA-N8-A4PI-01A	TCGA-QN-A5NN-01A	TCGA-N8-A4PM-01A	TCGA-NA-A4R1-01A	TCGA-N6-A4VG-01A	TCGA-NF-A5CP-01A	TCGA-N8-A4PP-01A	TCGA-N5-A4RF-01A	TCGA-N5-A4RM-01A	TCGA-N5-A4RT-01A	TCGA-QM-A5NM-01A	TCGA-NA-A4QW-01A	TCGA-ND-A4W6-01A	TCGA-ND-A4WC-01A	TCGA-N9-A4Q7-01A	TCGA-N8-A56S-01A	TCGA-NG-A4VU-01A	TCGA-N5-A59F-01A	TCGA-N9-A4Q8-01A	TCGA-N5-A4R8-01A	TCGA-N7-A4Y8-01A	TCGA-N5-A59E-01A	TCGA-NF-A4WU-01A	TCGA-N9-A4Q1-01A	TCGA-N5-A4RD-01A	TCGA-NF-A4X2-01A	TCGA-N8-A4PO-01A	TCGA-N5-A4RA-01A	TCGA-N6-A4VE-01A	TCGA-NF-A4WX-01A	TCGA-N9-A4PZ-01A	TCGA-NA-A4QX-01A	TCGA-NG-A4VW-01A	TCGA-N6-A4VF-01A	TCGA-N8-A4PL-01A	TCGA-N6-A4V9-01A	TCGA-NA-A4R0-01A	TCGA-N7-A4Y0-01A	TCGA-NA-A4QV-01A	TCGA-N6-A4VC-01A	TCGA-NA-A4QY-01A	TCGA-N9-A4Q4-01A
cg23531154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23542414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23545793	0.916213017844706	0.780648842376962	0.910845831009998	0.823358749044572	0.694822339417597	0.868368933963162	0.782108937865684	0.271072865640014	0.910979783454997	0.858115619304174	0.913982051937005	0.796421050296138	0.593273819590353	0.883800837969226	0.808822820328231	0.848459628410999	0.726547487221245	0.748923816893349	0.830798297930273	0.785466015287879	0.767878517771145	0.906438876969251	0.82619600940924	0.912532303975408	0.814466752821827	0.871312903640398	0.742993909834209	0.808369471597299	0.843589607317042	0.804298581654794	0.76827179403692	0.877998452424029	0.668120350917548	0.838664180639984	0.737074242985607	0.487881332521593	0.720034851544155	0.860666949687849	0.752749639902018	0.771426544949799	0.834078122059344	0.866101233586016	0.838687863593288	0.874506848444584	0.826449106779761	0.878608053645138	0.728049049184507	0.895172393019852	0.665594628109559	0.877006691740752	0.787248294478912	0.812030973999406	0.657511421912711	0.667468826478014	0.823193952134946	0.849982919070733	0.820855297850612
cg23614652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23642334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23652725	0.791814351216225	0.823392654064503	0.934491932641266	0.747752519127651	0.861606655367425	0.885019711590863	0.852252290901572	0.870370456124699	0.913388621809158	0.861634797675705	0.887473370876821	0.914724529259389	0.913490777934779	0.929449325905759	0.819526508547158	0.930871572510814	0.866500563698238	0.861168623477081	0.879122005984951	0.907628486067784	0.916754154442533	0.929121155505525	0.907336733014919	0.90995351210618	0.822636690386145	0.847153747660316	0.826563080121702	0.883699129970315	0.891509783709932	0.898361890021647	0.931046868369715	0.80948727502158	0.794613352126438	0.890040471961709	0.714357782940065	0.845312485311315	0.801742190146458	0.89485068889708	0.842381764242638	0.769571057444485	0.802817689076461	0.889975427031418	0.834798184268312	0.745262957727631	0.898275316500082	0.879027461615879	0.850325682374577	0.924291928858636	0.887421941214414	0.920016601581094	0.825411653628677	0.887225141407893	0.856574081923329	0.805591852833016	0.923705639211313	0.899572079083556	0.788272563996078
cg23685885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23726945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23816019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23860325	0.0794100058940117	0.901824879076467	0.0768423878773353	0.120635109184613	0.646420587190323	0.15043215631693	0.503520222469084	0.0689084641500507	0.105751519010919	0.702188528065126	0.23654784716362	0.778290969550814	0.0954551560976258	0.116676065911159	0.806171139335401	0.293383864513479	0.206555962478275	0.117332562113553	0.0991837741662674	0.755955767875971	0.164354136569245	0.322844058797701	0.151425226182362	0.351497429712717	0.10427210098929	0.117163947206554	0.18721460044991	0.205159939614543	0.30234319953752	0.230111399838601	0.624726047402486	0.10061751034798	0.20155759921332	0.158765798729053	0.489441084694045	0.0881758574048999	0.332360073332598	0.787732104198311	0.094951640563625	0.171350417161161	0.127144477345824	0.363267235700902	0.745935511832039	0.0782282947220324	0.859871301530077	0.285753322650859	0.291997019089638	0.705214398547746	0.743556960245679	0.81687609170356	0.0945627679985753	0.412147440558569	0.155028470663778	0.803574531530192	0.168991068763896	0.595379895335835	0.100306857431716
cg23861101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24003649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24012683	0.405776757299333	0.297653043429803	0.780105578230319	0.279533287891245	0.402661338485294	0.960223518532923	0.454338141558243	0.333159360411666	0.934565133510833	0.451817733845704	0.939665850693	0.390707736934825	0.800704940308364	0.588000361868654	0.146222487161605	0.267392464951125	0.234754163709361	0.424330294500352	0.966795517842479	0.700968249339701	0.476523340226644	0.942065985806318	0.589738676617021	0.352755583696768	0.231060964045583	0.874165684756899	0.649443407770074	0.827034167973383	0.568728433602209	0.615617005366331	0.435841106673496	0.938708944557365	0.512124807711128	0.246702748924634	0.320285771707267	0.913487694648371	0.542508193037074	0.911009706388597	0.299594347163596	0.641557816512226	0.716368448763372	0.923623681323715	0.694855466949437	0.691281260175494	0.871700084410193	0.437436234691323	0.439344195436926	0.577027514180447	0.609517890527881	0.93588146683152	0.913778699582193	0.606360972929982	0.948616409749597	0.876911498897681	0.893667048611872	0.938715183735553	0.898148394651578
cg24026092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24027342	0.754548327844932	0.860349104620781	0.845794067580924	0.694812236038712	0.846996784978762	0.734126732178624	0.891833098850373	0.822498303910986	0.946813838009715	0.816001430486057	0.737784490948513	0.867616204500876	0.751167205474749	0.868141185636774	0.899884556029033	0.751878175327193	0.90943344314084	0.757056625333502	0.790406156939355	0.911566952318316	0.819480107357967	0.852260140439671	0.909829492073811	0.862403017846833	0.660710639756276	0.884649186338642	0.757506226256852	0.840737657785745	0.913883961316475	0.833860651629457	0.868799103147142	0.819314659005055	0.826309669199355	0.943183716329134	0.813824178790857	0.912427556397876	0.813679036295614	0.946892346281896	0.821884420366151	0.669165900321322	0.856024528652662	0.940790819247213	0.869684846286012	0.789038167935173	0.86083324665171	0.902489061230165	0.907587739426442	0.930931453737359	0.902037071942901	0.925874123867704	0.900010414186616	0.93170712378673	0.809564978784355	0.846344551207552	0.860000292683035	0.851530289338065	0.795546864045971
cg24048209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24056757	0.881206030327488	0.890975689330935	0.909680128600514	0.73534023234727	0.839979715177675	0.848116031621479	0.910605855483719	0.872747169445635	0.966375814665128	0.838677829800942	0.953910157897042	0.797731191316509	0.888570929070916	0.939231652943657	0.934779861773806	0.928080914642722	0.811922387249354	0.897908281790961	0.791279815224446	0.9320219298819	0.898129742861066	0.885699220834929	0.933537310121594	0.887016970931296	0.752286577545216	0.923374219916755	0.76495921137786	0.878566300951372	0.965733610837564	0.872708133615771	0.917188643656557	0.857304306409079	0.841241926316496	0.953214227460424	0.800772704032718	0.959485803428762	0.68855663069307	0.974455752531819	0.872577063839182	0.926923071837829	0.835486337566078	0.939470595429282	0.922384134593089	0.86502598554785	0.938867390441644	0.926405088819581	0.91013340510633	0.943167051219408	0.910994273242231	0.869158146347109	0.800740467949798	0.935146086595538	0.747785620444107	0.934131842572797	0.737154716680874	0.796880471935819	0.86332688981219
cg24063594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24073060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24094412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24162965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24170212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24176601	0.86168518087961	0.902960982974437	0.936579358472228	0.558566079154771	0.899954029568903	0.889998277313514	0.850186250431797	0.894240992965304	0.902259079724218	0.907915216761641	0.650060662082147	0.644863971035142	0.853775292826997	0.89910673753334	0.902157012803004	0.97983674685577	0.756692225965952	0.829473071221343	0.896856371501162	0.894156570059181	0.880759718077475	0.909928758569255	0.853927690704584	0.812620016937832	0.841514189379714	0.858324776057952	0.63529052384478	0.781234324070678	0.902375898323448	0.890807003102887	0.846019876704468	0.911634976549697	0.808974659589636	0.905591005139773	0.850348004211756	0.782656052173159	0.661759775335913	0.904979093676611	0.871501359459351	0.774934058929122	0.819773378315931	0.89672618529844	0.882721997338042	0.887788750193638	0.896590370058722	0.878812173788673	0.893470812133432	0.893956452297997	0.911151530681154	0.876324541267872	0.773666547532506	0.827566743912447	0.864624358022241	0.802047302159794	0.867522415473332	0.869667246543353	0.772386616505571
cg24217980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24251441	0.940151049840512	0.846681004032836	0.926344394205113	0.89817862826529	0.798722134298131	0.938935784250429	0.911113850153823	0.936366401953674	0.966992952937458	0.883338550864228	0.863715481332725	0.870122656121141	0.765007075215181	0.715013596954723	0.915643987154089	0.940275884445728	0.922036522469017	0.794186935352215	0.814526963130744	0.9459156995866	0.92298031177718	0.952062093805553	0.904545213679047	0.864883983347617	0.775235325852264	0.94499326501201	0.622618534208416	0.919805913250318	0.93755628471965	0.939169655160251	0.86896168859549	0.933011506811559	0.871624473947516	0.950488501932643	0.589611040005373	0.882189688561277	0.752962578803771	0.946989086713455	0.793378364568545	0.838774829925908	0.942841894417072	0.956453049969946	0.815218332810844	0.789307088729955	0.913325079051237	0.87183120882158	0.876843150823266	0.946129568568686	0.904435463800855	0.920555594944398	0.819594009935253	0.885756013703444	0.484209795371671	0.935157150793788	0.923056925990861	0.877807641026658	0.824022344047442
cg24279701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24284859	0.918382710562676	0.94091914647735	0.910448540379068	0.903259349179844	0.882477072635414	0.94136689563709	0.931978067510749	0.915626061423797	0.86828097379156	0.932635343615759	0.917047854618281	0.936424321336068	0.93561552171464	0.901885434460554	0.920630346554743	0.936654936939654	0.933177164464099	0.905125226697855	0.940149222069874	0.901871446913855	0.923057886260365	0.932416886015528	0.849251646307877	0.902117978676045	0.921124001756958	0.860503795972256	0.934093601137139	0.859078650398076	0.90727739424803	0.899651605092196	0.927705665625539	0.925539160028491	0.880293719191368	0.839156551410564	0.822977593552628	0.904738521771378	0.868666691810967	0.906951414576058	0.894941934675492	0.893413019555147	0.873164895657466	0.915523145217075	0.918468711827267	0.896639367071065	0.932601732339291	0.90977377141526	0.924692808300448	0.921698265840513	0.928122468497698	0.929711118963233	0.868776661736634	0.922082857550678	0.935571546424217	0.909008642637854	0.871273127886142	0.914512813533893	0.902728577989553
cg24300962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24320065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24331317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24348466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24348786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24369233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24399529	0.116516287525763	0.084770721758911	0.138423785342923	0.0918531210552669	0.0979834962910815	0.0961123928556116	0.48990754611633	0.100553930683041	0.0862639646207259	0.135223037520218	0.544827423658976	0.0929641940876733	0.228580403973752	0.0787289992398053	0.286488570565442	0.0682429356401824	0.0795776620341724	0.102899074088921	0.440370265068894	0.145737755032471	0.303068253801859	0.12304566719939	0.0913122747307507	0.153307575440311	0.0947770669551486	0.0790276310028491	0.534234947355319	0.228497525060467	0.126340161703088	0.215928827504534	0.128519203661394	0.316423298322293	0.127451071404154	0.117368156111191	0.113194914693157	0.0967751776534801	0.0638214085674721	0.146903320446459	0.318396101628629	0.0682357653294781	0.137135919339978	0.225089233683264	0.517348381550539	0.123739653406066	0.27332472587737	0.0823937704181548	0.437624764287612	0.120720293073273	0.136288946555054	0.0991791126615221	0.0894800889120286	0.232696108623556	0.0764927743057193	0.0981899245284813	0.124124710474383	0.172007847135555	0.362355954982608
cg24425968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24445752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24493925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24508547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24509591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24512770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24524735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24531568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24536474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24537973	0.794636540725744	0.725883207730202	0.912247929580939	0.556462607002744	0.616349903088753	0.581155302610004	0.719285403835918	0.644175490829097	0.816739934519504	0.586938561613859	0.818083619203638	0.668185339336487	0.77113826982915	0.823271733516635	0.857453607848339	0.820444243349956	0.733317106697146	0.687921622378763	0.608273429637573	0.834421552600588	0.764850605987711	0.849494198211885	0.682745971166501	0.818633761286122	0.701604895679633	0.784828594033432	0.609359824597942	0.764854179272467	0.791919577837026	0.594563253194547	0.659645126341022	0.75366456177401	0.619360817054692	0.811361819647679	0.54982075911331	0.631640495023146	0.574422904692793	0.864979881893519	0.61118991063321	0.573530005207809	0.428343956591161	0.863402969495975	0.689639241809108	0.713783858258024	0.866524766396716	0.834147728139269	0.655108432272456	0.826428376019086	0.789022209068138	0.873216498305044	0.747406914119894	0.609633138004933	0.426322958279439	0.888134791384847	0.801021175873832	0.839536683516808	0.595730797754603
cg24546349	0.299830299703522	0.284554803797254	0.462858397033659	0.191755374095761	0.471334138203273	0.276089298645092	0.383909407427655	0.112330658493891	0.155868825801672	0.481861099346413	0.19451955385831	0.248326239894565	0.337270817090034	0.224443985645708	0.181664491358776	0.22244273268181	0.368504937131156	0.283759593166217	0.090840867147752	0.627780318330899	0.445039772057802	0.580902636291828	0.445465267089945	0.164664552846055	0.174548511665029	0.163661378493793	0.232093311199868	0.484380463313443	0.498964015420485	0.578958675494918	0.46399723382131	0.236928843705623	0.367242502088179	0.517117857434156	0.132662311544662	0.194928542265707	0.276943889714348	0.656482726614294	0.218873521079874	0.244119095034569	0.207031320526196	0.20565855813786	0.314075963756999	0.148962399435477	0.68450644713306	0.187248100842975	0.293918187247563	0.490453154753723	0.453267659312692	0.640133897554574	0.156625132690099	0.562376235688619	0.362429512874451	0.178946600806183	0.257693839997874	0.541366485858674	0.174757198451059
cg24575638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24581736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24619998	0.915766368188963	0.894987815400522	0.916466449283665	0.863943506539139	0.889257684575025	0.856297384556081	0.879025512459134	0.928616162156238	0.880146438475524	0.884071851676031	0.912177966198876	0.871776934488889	0.842929453264276	0.858809835081978	0.910131219291348	0.871672538842822	0.877229521885576	0.894686841912789	0.696135664425801	0.909959567279922	0.911171396212449	0.862993977450447	0.873971249327484	0.868818029322249	0.822665192698456	0.902723129551072	0.830623989488468	0.733444436823765	0.881555945630626	0.774802836266785	0.861813059978745	0.850721771884578	0.849100640670984	0.905782951935446	0.873068649883088	0.866151470601833	0.811131302575711	0.878776801529575	0.864947677564716	0.876764403100245	0.793298524496162	0.922717591048377	0.845294502152494	0.91095582907192	0.924442890922743	0.900277205498444	0.855762634486088	0.840958289203334	0.88405369413217	0.893871967287026	0.84378661520186	0.881249812525405	0.255238225331676	0.878407885129613	0.885009423563246	0.888651345729209	0.911660805669722
cg24620463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24651708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24651790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24686187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
