A_CpG_ID	TCGA-3G-AB0T-01A	TCGA-XM-A8RH-01A	TCGA-ZB-A96M-01A	TCGA-4V-A9QM-01A	TCGA-4X-A9FB-01A	TCGA-X7-A8DE-01A	TCGA-5G-A9ZZ-01A	TCGA-X7-A8M0-01A	TCGA-XM-A8RI-01A	TCGA-XU-AAY1-01A	TCGA-3Q-A9WF-01A	TCGA-4X-A9FD-01A	TCGA-YT-A95E-01A	TCGA-XM-AAZ3-01A	TCGA-X7-A8M3-01A	TCGA-X7-A8M4-01A	TCGA-X7-A8M1-01A	TCGA-4V-A9QT-01A	TCGA-4V-A9QN-01A	TCGA-XU-A931-01A	TCGA-XU-A92V-01A	TCGA-ZB-A96E-01A	TCGA-X7-A8D6-01A	TCGA-YT-A95G-01A	TCGA-ZC-AAAA-01A	TCGA-XM-A8RD-01A	TCGA-XU-AAXY-01A	TCGA-3G-AB14-01A	TCGA-X7-A8D9-01A	TCGA-4V-A9QQ-01A	TCGA-ZB-A96C-01A	TCGA-X7-A8DC-01A	TCGA-X7-A8D7-01A	TCGA-X7-A8M6-01A	TCGA-X7-A8DD-01A	TCGA-ZB-A96K-01A	TCGA-ZB-A96H-01A	TCGA-XU-A92X-01A	TCGA-XU-A92Q-01A	TCGA-X7-A8DJ-01A	TCGA-YT-A95D-01A	TCGA-ZT-A8OM-01A	TCGA-4X-A9F9-01A	TCGA-ZB-A963-01A	TCGA-4V-A9QW-01A	TCGA-ZB-A961-01A	TCGA-XU-A92T-01A	TCGA-4V-A9QL-01A	TCGA-4X-A9FC-01A	TCGA-3S-A8YW-01A	TCGA-5U-AB0E-01A	TCGA-XU-AAXZ-01A	TCGA-3G-AB0Q-01A	TCGA-4V-A9QX-01A	TCGA-ZB-A96F-01A	TCGA-XU-AAXW-01A	TCGA-XM-AAZ2-01A	TCGA-XU-A930-01A	TCGA-X7-A8DB-01A	TCGA-XM-A8R9-01A	TCGA-ZL-A9V6-01A	TCGA-YT-A95H-01A	TCGA-ZB-A96V-01A	TCGA-4V-A9QJ-01A	TCGA-3S-AAYX-01A	TCGA-ZB-A965-01A	TCGA-ZB-A96B-01A	TCGA-XU-AAXX-01A	TCGA-X7-A8M7-01A	TCGA-XU-AAY0-01A	TCGA-YT-A95F-01A	TCGA-X7-A8DF-01A	TCGA-4V-A9QS-01A	TCGA-XU-AAXV-01A	TCGA-XH-A853-01A	TCGA-3G-AB19-01A	TCGA-5K-AAAP-01A	TCGA-ZB-A96O-01A	TCGA-XM-AAZ1-01A	TCGA-ZB-A96G-01A	TCGA-X7-A8M5-01A	TCGA-5V-A9RR-01A	TCGA-ZC-AAAH-01A	TCGA-X7-A8M8-01A	TCGA-XM-A8RC-01A	TCGA-X7-A8DI-01A	TCGA-ZC-AAA7-01A	TCGA-ZB-A96L-01A	TCGA-XU-A92W-01A	TCGA-ZB-A96Q-01A	TCGA-XU-A92R-01A	TCGA-ZC-AAAF-01A	TCGA-XM-A8RL-01A	TCGA-5U-AB0D-01A	TCGA-3T-AA9L-01A	TCGA-ZB-A96A-01A	TCGA-XU-A92U-01A	TCGA-4V-A9QI-01A	TCGA-XM-A8RG-01A	TCGA-XU-A92Y-01A	TCGA-XU-A933-01A	TCGA-XU-A92Z-01A	TCGA-XU-A936-01A	TCGA-ZB-A96D-01A	TCGA-ZB-A966-01A	TCGA-3G-AB0O-01A	TCGA-ZB-A962-01A	TCGA-XM-A8RB-01A	TCGA-ZB-A964-01A	TCGA-XM-A8R8-01A	TCGA-XU-A932-01A	TCGA-4V-A9QR-01A	TCGA-ZB-A96I-01A	TCGA-ZB-A96R-01A	TCGA-4X-A9FA-01A	TCGA-XM-A8RE-01A	TCGA-X7-A8DG-01A	TCGA-X7-A8D8-01A	TCGA-4V-A9QU-01A	TCGA-XM-A8RF-01A	TCGA-XU-A92O-01A	TCGA-ZB-A96P-01A	TCGA-5U-AB0F-01A	TCGA-ZB-A969-01A
cg24940155	0.584527011476379	0.699351959723387	0.557135779278585	0.528627587673909	0.509359110387791	0.52227873722666	0.378437875437987	0.463537524373055	0.293314599661102	0.687674557606904	0.681155637062699	0.542925214605676	0.644169998589932	0.226359075009981	0.116307981322039	0.691689085504957	0.626404826068275	0.688314351399274	0.14217444724243	0.238796596996087	0.57618193063443	0.503456449279999	0.473837610896053	0.48395905777319	0.598575515224991	0.578155487565889	0.569723010859557	0.44992219604769	0.718243236891523	0.523827510455741	0.437329108017915	0.679501651438817	0.452238253640146	0.51585882101733	0.478238080701596	0.633671404573491	0.236533903775946	0.528554957211913	0.484822823570787	0.597632542682852	0.552180594884835	0.73477959247335	0.783259227645132	0.556145074151777	0.518939439494325	0.372911386448807	0.572567110826414	0.422456933308216	0.485830337303746	0.198140000254775	0.454416173603439	0.571799546534763	0.714228866831042	0.528841825739576	0.384392798201297	0.474831350285882	0.285152261842382	0.438403000662699	0.629211958036513	0.505010252505374	0.349909835386744	0.646168046583438	0.381907780858782	0.596508209604264	0.432308691484982	0.322070964025215	0.655039188761103	0.581850228506886	0.717400635166786	0.588602497435854	0.697124573474635	0.662619334398301	0.485756310756871	0.493617949733786	0.466724077997913	0.357557655937563	0.609174228599771	0.638997723480887	0.530983974490116	0.401031276965672	0.350801717030453	0.525433853654016	0.66874791046815	0.480212434083418	0.403693614763759	0.639175015401119	0.392135757427129	0.544334576575739	0.505848003073736	0.725724007683172	0.536747956593987	0.661688217571797	0.6333954808729	0.154487743353392	0.623815496514558	0.643501347325958	0.665350470697517	0.610625081491415	0.436003735821568	0.544362960808904	0.231200615814677	0.258863893026851	0.340194306139571	0.587420564139203	0.594298096747852	0.479612815752914	0.821619944006138	0.788215780465387	0.579947780306233	0.511346544159511	0.629073716475916	0.493848325970603	0.376029966526403	0.475907519932333	0.556922355810538	0.66390020172063	0.614305657748513	0.737772071599335	0.614087392016095	0.247337762138565	0.274918892035272	0.611812566919913	0.452573589301803	0.579180853284557
cg24967487	0.59564137910102	0.640243356101702	0.655095150557047	0.697202741791934	0.449414067194488	0.594710388001387	0.572568884339836	0.673203974711659	0.605418062050408	0.86812708941419	0.556601271808129	0.397328640591883	0.741027572105087	0.724825359414512	0.913109974233385	0.621349870021882	0.728355023172318	0.678239948320735	0.362974671241617	0.366498503579123	0.818836603243103	0.778400485066778	0.607968147112376	0.613781681469587	0.547755768264671	0.738902918102456	0.540746073993723	0.430072539227126	0.676900535452367	0.529240864629662	0.857950940032191	0.521239856268018	0.536111665189209	0.545589913092194	0.588720810524077	0.674310120040983	0.905141173067601	0.554989569950026	0.912338370928586	0.648352311056047	0.886222313381645	0.581460076470788	0.420725592013945	0.511803423105198	0.717838557735715	0.322023087476933	0.837730610983135	0.684001475447691	0.624317522876084	0.835450983127891	0.71542455521405	0.411203659576805	0.876486536933386	0.690470805412038	0.715633805997029	0.572414625823376	0.788791434185548	0.668285923227436	0.509684200882835	0.54744799206418	0.855006217436358	0.58849384049531	0.505912856602017	0.606112223045734	0.541516674404263	0.868958562024804	0.583877088172805	0.688093324169296	0.682074769929904	0.621394958831361	0.766702187293277	0.681092937708535	0.597960320084033	0.522549722889976	0.480404451973264	0.582730630192131	0.881798114543807	0.650860542004976	0.648519410212229	0.439817368601506	0.476698433854271	0.677308260146661	0.515203599171775	0.564671712605987	0.496369474363189	0.599240511793753	0.574681631897451	0.901790344484207	0.357868067034454	0.671217511320283	0.726512009207318	0.6321602997209	0.417716747998504	0.154031736984442	0.458701854748441	0.647356039137206	0.611811526192094	0.443959638077999	0.278864082206774	0.492830910858434	0.756761710195234	0.482073286356053	0.59857163185526	0.551610591959481	0.638977692948485	0.523968385086357	0.923668595182843	0.565585552792348	0.93103192556596	0.594839416495878	0.640995491010732	0.66757379822821	0.473686698324267	0.572096324406069	0.886440257789795	0.628711904955346	0.575886320389911	0.853983717663539	0.556188641859801	0.877624013400707	0.759731183732069	0.615413920140397	0.571895008941228	0.899241364404511
cg25036886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25039837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25045882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25047058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25083596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25192591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25208892	0.927750257923508	0.946474538859177	0.960406304821614	0.963780174455577	0.929421196459054	0.932743551334568	0.929231152682966	0.953314275058085	0.942833622162141	0.94763714390899	0.959340473766522	0.930666044191436	0.911752210765152	0.95319122512758	0.912225468792195	0.947771066500823	0.948376586060925	0.935078919768389	0.944857724899674	0.944539066747298	0.946482123258144	0.939251879131979	0.927437157635701	0.917670137544889	0.917051709433797	0.959553190623697	0.943950738308652	0.946986721749299	0.954519953892879	0.921020788436382	0.947577089980101	0.944162335605755	0.897965853434408	0.956048371125342	0.93750442843565	0.931266947747633	0.895733610725821	0.94082584494904	0.960155206703611	0.915374945902625	0.953653809801861	0.940106840270209	0.957961742422985	0.925917639359425	0.945405661817658	0.958926265015853	0.969543724583484	0.945885645797624	0.949364119580431	0.927777557378152	0.928138007784752	0.916074928113475	0.95324189369512	0.940265442551197	0.924249815144212	0.932867078762194	0.949413792170211	0.935235658160756	0.940195167287536	0.934842352328381	0.921055646473318	0.92256181416169	0.90776592914384	0.957564479703228	0.936035537239415	0.970268742018435	0.944972659642212	0.943319155365927	0.94105778452232	0.930648048207617	0.922822122673949	0.949162463906054	0.925635388968921	0.916101689998679	0.947516199286649	0.942898945175585	0.952476720263944	0.925011331209792	0.933310542420108	0.91470527530056	0.950128147758428	0.958906164443553	0.920150495839099	0.945235140087907	0.96990660819529	0.944126610043573	0.892834059068247	0.92887791734606	0.929688277177014	0.935474752437423	0.955730723231337	0.945576155303031	0.932423773089775	0.926298737592089	0.927627921996252	0.917907015135333	0.949079779032868	0.907572426962762	0.952117413746776	0.94338662118737	0.923941682468737	0.951117597457468	0.862585967066829	0.930249201699909	0.929591551654988	0.926390255557595	0.928339928775529	0.923137523958599	0.924445369517601	0.898443281230406	0.923722118524194	0.94682497884812	0.890847996607828	0.957405527102484	0.953486908885399	0.940944807770648	0.94661106401254	0.926079600217038	0.923649585344642	0.957090914784052	0.944092509908791	0.912491142415318	0.937234727371701	0.94601300091882
cg25209294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25217895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25245569	0.978165167166359	0.964905761552583	0.972512911778604	0.962765920745939	0.975085032433488	0.969217327054675	0.9577617091087	0.963642338465024	0.978603812363332	0.973436411713183	0.977383029351742	0.976222145060896	0.973855929828177	0.953245121723776	0.981711950352743	0.968920649226494	0.965637689946763	0.98199567860896	0.981722565536584	0.968055490103388	0.967753553891864	0.973980369970415	0.977652747808341	0.97443135010017	0.978506727033447	0.975483273832014	0.979299316206596	0.965568446235863	0.977068860726624	0.977772441442825	0.979118946318528	0.970304285811195	0.970857592499649	0.977894128607451	0.976476795461281	0.974283720427019	0.929495581144942	0.967099978982961	0.973698018984623	0.977084119175398	0.976029146037276	0.976140697427873	0.978341697710955	0.973605334843653	0.978170831840325	0.975727735833093	0.968172213179766	0.979993014009072	0.974154153201173	0.971585792582526	0.967798036948989	0.9778180065486	0.978947206810753	0.977762747004403	0.970553485205383	0.976116100545924	0.978152694673084	0.968215874093804	0.979744328463274	0.968214053780634	0.969316376589069	0.97101156565725	0.970783352744625	0.980207597023658	0.966558005239027	0.927679551671394	0.981846849094042	0.973669559677383	0.977419159212449	0.981145585419155	0.976841833474319	0.979289836954208	0.973710981163809	0.978362336332465	0.980209485168327	0.960405626311444	0.972149900440907	0.976420702804023	0.975222958835452	0.975028953913442	0.968927309428314	0.971582352194141	0.977097748436137	0.981361438199364	0.978440163984385	0.984486026412755	0.956220643042309	0.971219706982835	0.980481590104959	0.982796803320461	0.977416848863784	0.976437228367748	0.974187275014458	0.982307677749467	0.975812064451883	0.975308095961972	0.977129344061633	0.975610697479039	0.979306215157802	0.979836315634264	0.95505525785347	0.936492992700767	0.947580033830307	0.978003594795772	0.981216839485471	0.973810688284389	0.978984339991449	0.976381124590349	0.96511711451064	0.940795408816458	0.962707511272663	0.968881828235173	0.977636910758582	0.974445514638097	0.972727177945951	0.980487319570429	0.977835435927735	0.970316231116894	0.974473177230532	0.970647598096654	0.92906770853132	0.975062668625647	0.980183532820631	0.977585637638698
cg25265769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25348323	0.540294362181423	0.696601968821522	0.613457863106987	0.584818460927733	0.64220271022084	0.757651875609065	0.766373748833392	0.597103306309521	0.601005647930986	0.75101676195849	0.685555779842316	0.616491394186918	0.797839720734723	0.441487147210634	0.850544627046167	0.693720322769372	0.59813336651769	0.665712021704005	0.620673430318052	0.827839804211549	0.573534899378638	0.573011267287955	0.699496086784549	0.60291271824219	0.623682530200127	0.584311358675487	0.775872414761925	0.584703131568334	0.605989902988543	0.881890422842096	0.668862162283521	0.654851040712516	0.624003534231641	0.725263067749127	0.717318533460621	0.453973245030453	0.251795992026804	0.75970817609387	0.521642382345354	0.640149410589732	0.551226274670685	0.772881712346617	0.755948072958022	0.632562810575123	0.659214277515772	0.603012562577755	0.611302612844842	0.504123314079013	0.734348384054009	0.588793376995653	0.57987527818579	0.670119747449461	0.759586378099578	0.766381901245675	0.660391130029441	0.690422678321497	0.508030589216124	0.750313142208983	0.581051978443449	0.648192015496058	0.324656958100757	0.673885225119608	0.547382324376382	0.751198082658274	0.786718671964327	0.507706276987659	0.625293409339047	0.766208143797317	0.608968561424195	0.600392978990936	0.573853241848309	0.66137474182707	0.592928332245295	0.627562802467956	0.635753968371187	0.83368103381395	0.584126165840873	0.677624895000459	0.610645905088795	0.642403812211009	0.570374011238603	0.491108260725158	0.65443523225879	0.683090480747732	0.665627464001903	0.696722714539112	0.586648999032445	0.690586105734733	0.688294509522134	0.59634759645708	0.645237618370713	0.629859192566803	0.652045316272655	0.81886069277049	0.65174436369541	0.70351536807192	0.659462134113672	0.76399603250953	0.869989839216162	0.74333504270365	0.428796945497859	0.534051288927462	0.58538672869652	0.6567995785638	0.783423333357581	0.717737640861919	0.488599327358573	0.720138755026992	0.524300467375327	0.647128506426149	0.654901438139137	0.493959182966337	0.496229949693157	0.624759897989305	0.80191440060329	0.729387254671677	0.603238312057093	0.506607748972384	0.802183739562825	0.715021797049498	0.545076086489322	0.666514627089385	0.667061573766609	0.379226442395478
cg25426892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25456633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25504143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25540004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25543190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25550564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25590811	0.919873369720917	0.86324365670961	0.825329432996846	0.899118322945348	0.942038174621292	0.8939845443086	0.640163534562104	0.807108764912606	0.811874862943366	0.93523239641153	0.930981868247496	0.937038451591027	0.950649456896612	0.353671062708112	0.941922031499945	0.91872119681852	0.877842729357667	0.944974107646079	0.945761187817694	0.94865667794208	0.892114889533881	0.913347994140025	0.9143450345818	0.903810302187761	0.930230638720981	0.911592740716811	0.932102080363744	0.953010027447729	0.809914307390876	0.870391862229444	0.894586273488097	0.921949812855773	0.915884750865135	0.909843600177211	0.933998925158221	0.907939194359524	0.46610127221381	0.941337131717157	0.718551024340707	0.932122916760743	0.890100966073685	0.803288872250773	0.902344849581544	0.94368954411638	0.925759336946072	0.936678961159502	0.260140972322701	0.6404448566294	0.826370278545306	NA	0.896188012665165	0.952034277581501	0.726673024720492	0.948603768914414	0.950544913697741	0.925071819026968	0.662976191266818	0.927242035832369	0.946519763045194	0.938483325415136	0.578695832593381	0.916090517055711	0.721823673232532	0.939277784343388	0.948819352766488	0.25666925400274	0.942198448209997	0.936999995280648	0.94335041108334	0.737897451903711	0.876425846124226	0.926575130431768	0.832600220272584	0.944936377797363	0.919365866899776	0.684744031034488	0.837387239119635	0.929662108163562	0.945656162795237	0.925020540955017	0.500151649367396	0.678893534944833	0.945560364315702	0.931400019649052	0.724678210594235	0.94634241116403	0.415366146918782	0.810644264768235	0.947156920124721	0.896574544061084	0.863252748946317	0.861702224660979	0.9549400000515	0.222447092621499	0.924970502346525	0.93082344217898	0.917297046555846	0.944096747457032	0.270144924870636	0.911133882275231	0.300101018611293	0.894317616312285	0.450891853257112	0.781843804464867	0.473661648986363	0.946430866641173	0.419568059835746	0.933894922546059	0.683054525321728	0.875121030388943	0.949952172136245	0.911347878980005	0.943560847802012	0.933206602975651	0.780467903123603	0.775480510720597	0.913149161057997	0.866852385403577	0.881256830980273	0.74702881526893	0.599169138012376	0.952803808228329	0.921408204389275	0.682430166134847
